topicId,rank,docId,filename
30,0,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
30,1,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
30,2,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
30,3,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
30,4,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
30,5,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
30,6,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
30,7,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
30,8,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
30,9,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
30,10,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
30,11,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
30,12,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
30,13,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
30,14,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
30,15,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
30,16,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
30,17,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
30,18,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
31,0,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
31,1,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
31,2,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
31,3,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
31,4,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
31,5,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
31,6,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
31,7,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
31,8,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
31,9,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
31,10,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
31,11,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
31,12,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
31,13,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
31,14,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
31,15,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
31,16,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
31,17,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
31,18,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
32,0,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
32,1,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
32,2,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
32,3,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
32,4,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
32,5,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
32,6,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
32,7,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
32,8,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
32,9,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
32,10,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
32,11,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
32,12,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
32,13,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
32,14,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
32,15,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
32,16,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
32,17,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
32,18,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
33,0,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
33,1,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
33,2,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
33,3,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
33,4,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
33,5,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
33,6,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
33,7,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
33,8,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
33,9,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
33,10,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
33,11,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
33,12,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
33,13,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
33,14,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
33,15,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
33,16,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
33,17,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
33,18,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
34,0,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
34,1,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
34,2,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
34,3,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
34,4,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
34,5,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
34,6,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
34,7,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
34,8,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
34,9,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
34,10,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
34,11,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
34,12,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
34,13,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
34,14,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
34,15,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
34,16,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
34,17,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
34,18,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
35,0,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
35,1,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
35,2,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
35,3,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
35,4,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
35,5,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
35,6,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
35,7,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
35,8,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
35,9,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
35,10,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
35,11,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
35,12,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
35,13,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
35,14,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
35,15,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
35,16,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
35,17,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
35,18,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
36,0,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
36,1,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
36,2,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
36,3,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
36,4,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
36,5,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
36,6,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
36,7,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
36,8,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
36,9,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
36,10,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
36,11,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
36,12,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
36,13,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
36,14,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
36,15,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
36,16,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
36,17,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
36,18,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
37,0,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
37,1,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
37,2,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
37,3,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
37,4,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
37,5,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
37,6,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
37,7,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
37,8,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
37,9,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
37,10,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
37,11,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
37,12,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
37,13,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
37,14,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
37,15,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
37,16,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
37,17,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
37,18,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
38,0,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
38,1,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
38,2,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
38,3,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
38,4,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
38,5,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
38,6,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
38,7,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
38,8,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
38,9,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
38,10,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
38,11,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
38,12,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
38,13,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
38,14,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
38,15,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
38,16,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
38,17,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
38,18,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
39,0,13,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Plotinus_SixEnneads.txt
39,1,12,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Physics.txt
39,2,14,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_MarcusAureliusAntonius_Meditations.txt
39,3,18,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedrus.txt
39,4,10,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Symposium.txt
39,5,17,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_EmperorJulian_Mispogon.txt
39,6,16,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_NicomacheanEthics.txt
39,7,15,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Metaphysics.txt
39,8,11,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Crito.txt
39,9,9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt
39,10,8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt
39,11,7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt
39,12,6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt
39,13,5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt
39,14,4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt
39,15,3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt
39,16,2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt
39,17,1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt
39,18,0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt
